Pricing Opt,0.8,1,1.5,0.8,-0.025,-0,,52559.1,7966.03,-153.651,44746.7,20347,6424,13923,45.2176,252.89,525.399,,1.70857,36529,20348,12035,0.886497,0.00506301,0.00426574,3.47325
Pricing Opt,0.8,1,1.5,0.8,-0.025,-0.25,,52282.2,7797.79,-1362.26,45846.7,19694,6031,13662,43.7647,247.549,509.171,,1.70675,36530,19694,12560,0.882953,0.00291429,0.00261546,3.50404
Pricing Opt,0.8,2,0.75,0.4,-0,-0,,34570.2,6155.77,0,28414.5,14744,4785,9958,65.5293,390.844,792.614,,1.71624,36529,14744,16321,0.850429,0.549418,0.401616,4.73151
Pricing Opt,0.8,2,0.75,0.4,-0,-0.25,,34219.6,6011.34,-1124.91,29333.2,15375,2564,12810,68.3333,381.674,759.985,,1.69582,36528,15375,15951,0.857585,0.178104,0.0990764,4.03863
Pricing Opt,0.8,2,0.75,0.4,-0.025,-0,,34676.5,6162.27,-141.285,28655.5,15465,3464,12000,68.7361,391.256,789.305,,1.70326,36533,15465,15834,0.856751,0.363223,0.248606,4.40947
Pricing Opt,0.8,2,0.75,0.4,-0.025,-0.25,,34453,6172.5,-1239.59,29520.1,15442,3722,11720,68.634,391.906,789.849,,1.70832,36529,15442,15830,0.856116,0.418201,0.260844,4.4094
Pricing Opt,0.8,2,0.75,0.6,-0,-0,,37949.3,6099.44,0,31849.9,14666,3689,10977,65.1828,387.267,771.636,,1.70833,36533,14666,16479,0.852509,0.302519,0.205141,4.39369
Pricing Opt,0.8,2,0.75,0.6,-0,-0.25,,39444,6306.33,-989.016,34126.7,15638,3091,12547,69.5045,400.403,803.327,,1.70677,36531,15638,15706,0.858019,0.215566,0.13837,4.3176
Pricing Opt,0.8,2,0.75,0.6,-0.025,-0,,38508.5,6264.55,-74.9425,32318.9,14886,2929,11957,66.1604,397.751,762.578,,1.69934,36529,14886,16386,0.856084,0.0350232,0.022131,3.89529
Pricing Opt,0.8,2,0.75,0.6,-0.025,-0.25,,39590,6292.15,-1105.37,34403.2,15445,3264,12181,68.647,399.503,798.047,,1.70584,36533,15445,15855,0.856798,0.186883,0.121361,4.28352
Pricing Opt,1,1,0.75,0.4,-0.025,-0,,28228.8,5531.67,-461.858,23159,13060,3440,9620,58.0468,351.218,865.17,,2.33243,36531,13061,17138,0.826694,1.37523,0.94742,6.29559
Pricing Opt,1,1,1,0.8,-0,-0,,41174.6,6578.09,0,34596.5,15204,4493,10711,50.6831,313.243,802.469,,2.34972,36526,15205,15428,0.838663,0.557056,0.410099,6.4753
Pricing Opt,0.8,2,0.75,0.8,-0,-0,,42293.5,6312.76,0,35980.7,13770,4628,9141,61.2037,400.811,762.518,,1.71147,36528,13771,17204,0.847971,0.039731,0.0351835,4.05984
Pricing Opt,0.8,2,0.75,0.8,-0,-0.25,,42723.4,5994.28,-1001.26,37730.4,14923,2334,12588,66.3262,380.59,758.695,,1.70088,36530,14923,16224,0.852644,0.0854206,0.0563251,3.99369
Pricing Opt,0.8,2,0.75,0.8,-0.025,-0,,42290.6,6318.58,-65.9295,36037.9,13780,4672,9108,61.2468,401.181,763.747,,1.71159,36532,13780,17191,0.847791,0.0437859,0.0382817,4.08233
Pricing Opt,0.8,2,0.75,0.8,-0.025,-0.25,,42717.7,6209.29,-1110.79,37619.2,15040,3456,11584,66.8455,394.242,785.804,,1.7083,36531,15040,16118,0.85291,0.169262,0.108586,4.19254
